X,Y,bemerkung,befundtyp,geometry_p,befundnumm,flaeche_id,befundart,befundtyp2,befund_id,kultur,abschnitt,epoche,bs_AZ,BOARTSTDKL,Bodenklass,BodTyp_T,AEPOT_K,bofu_AZ,reclass_ex,dgm10doarf,hoehe_uebe,neig20,X,Y
4493974.7986817248,5736581.730699999,,Pfostengrube,431,10051,180000,Siedlung,Pfostengrube,5938,,,undat.,98.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,4.00000,87.96288,7.13033,0.10372,4493974.798681724800000,5736581.730699999300000
4493111.8110244833,5737548.9506499991,,Pfostengrube,432,10051,110000,Siedlung,Pfostengrube,5939,,,undat.,98.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,95,2.00000,76.86327,1.27250,0.48456,4493111.811024483300000,5737548.950649999100000
4493117.436559434,5737549.845199999,,Pfostengrube,441,10054,110000,Siedlung,Pfostengrube,5940,,,undat.,98.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,96,2.00000,76.96121,1.29892,0.48456,4493117.436559434000000,5737549.845199999400000
4493116.3700332791,5737553.268099999,,Pfostengrube,443,10055,110000,Siedlung,Pfostengrube,5941,,,undat.,98.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,95,2.00000,76.96121,1.29892,0.48456,4493116.370033279100000,5737553.268099999100000
4493085.3458332177,5737567.0675499998,,Pfostengrube,495,10069,110000,Siedlung,Pfostengrube,5942,,,undat.,98.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,95,3.00000,76.50054,1.09810,0.47010,4493085.345833217700000,5737567.067549998900000
4493332.4253185308,5737303.3303,,Pfostengrube,598,10114,150000,Siedlung,Pfostengrube,5943,,,undat.,98.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,96,3.00000,79.59601,2.11672,0.19877,4493332.425318530800000,5737303.330299999600000
4493084.3450821955,5737579.4858,,Pfostengrube,500,10071,110000,Siedlung,Pfostengrube,5944,,,undat.,98.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,95,3.00000,76.23717,0.94773,0.47010,4493084.345082195500000,5737579.485799999900000
4494834.5333602801,5735276.1665499993,TS14,Pfostengrube,538,10087,280000,Siedlung,Pfostengrube,5945,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,98,3.00000,92.32198,4.97357,0.13370,4494834.533360280100000,5735276.166549999300000
4494025.6044353899,5736513.630899999,,Pfostengrube,545,10092,180000,Siedlung,Pfostengrube,5946,,,undat.,98.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,8.00000,87.95593,6.62668,0.02387,4494025.604435389900000,5736513.630899999300000
4494017.4051399427,5736515.56525,,Pfostengrube,546,10094,180000,Siedlung,Pfostengrube,5947,,,undat.,98.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,1.00000,87.96841,6.69794,0.02572,4494017.405139942700000,5736515.565250000900000
4494953.1148896124,5734908.4663,,Pfostengrube,1319,20042,290000,Siedlung,Pfostengrube,5948,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,99,6.00000,91.57018,3.57376,0.29434,4494953.114889612400000,5734908.466299999500000
4494885.8605573978,5735042.0,,Pfostengrube,1513,20144,290000,Siedlung,Pfostengrube,6010,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,99,6.00000,92.03901,4.34901,0.16888,4494885.860557397800000,5735042.000099999800000
4494016.8711049333,5736525.9583,,Pfostengrube,550,10096,180000,Siedlung,Pfostengrube,5949,,,undat.,98.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,1.00000,87.91257,6.75251,0.00338,4494016.871104933300000,5736525.958300000100000
4494260.8730746936,5736255.38185,,Grube,446,10056,200000,Siedlung,Grube,5950,,,undat.,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Pseudogley-Tschernosem,5.00000,97,5.00000,87.98727,5.56704,0.60640,4494260.873074693600000,5736255.381850000500000
4491506.5963993007,5738336.3400100777,selbstgezeichnet,Pfostenbau,3607,11222,50000,Siedlung,Pfostenbau,5951,,frueh,Eisenzeit,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.42382,1.25221,0.78533,4491506.596399300700000,5738336.340010077700000
4491506.5963993007,5738336.3400100777,selbstgezeichnet,Pfostenbau,3607,11222,50000,Siedlung,Pfostenbau,5951,,spaet,Bronzezeit,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.42382,1.25221,0.78533,4491506.596399300700000,5738336.340010077700000
4491567.1913107894,5738332.017450002,,Pfostengrube,568,10104,50000,Siedlung,Pfostengrube,5952,,,undat.,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,2.00000,71.18878,1.90716,0.74302,4491567.191310789400000,5738332.017450002000000
4490973.9850862063,5738851.3065499999,,Pfostengrube,655,10134,40000,Siedlung,Pfostengrube,5953,,,undat.,86.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Tschernosem,5.00000,96,7.00000,78.10787,6.44366,0.31614,4490973.985086206300000,5738851.306549999900000
4491010.0810055733,5738837.634,,Pfostengrube,581,10109,40000,Siedlung,Pfostengrube,5954,,,undat.,86.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Tschernosem,5.00000,96,7.00000,77.67093,6.10075,0.61898,4491010.081005573300000,5738837.633999999600000
4494954.7287061876,5734905.2014,,Pfostengrube,1316,20039,290000,Siedlung,Pfostengrube,5955,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,99,6.00000,91.57018,3.57376,0.29434,4494954.728706187600000,5734905.201399999700000
4491009.1650368422,5738838.4767499994,,Pfostengrube,585,10110,40000,Siedlung,Pfostengrube,5956,,,undat.,86.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Tschernosem,5.00000,96,7.00000,77.67093,6.10075,0.61898,4491009.165036842200000,5738838.476749999400000
4494847.8162298929,5735433.2409,TS14,Pfostengrube,593,10112,280000,Siedlung,Pfostengrube,5957,,,undat.,101.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,99,3.00000,91.55949,4.16304,0.05444,4494847.816229892900000,5735433.240899999600000
4493338.9470171146,5737301.9747,,Pfostengrube,594,10113,150000,Siedlung,Pfostengrube,5958,,,undat.,98.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,96,3.00000,79.61252,2.12283,0.19877,4493338.947017114600000,5737301.974700000100000
4493814.3972594552,5736755.976299999,,Pfostengrube,604,10116,180000,Siedlung,Pfostengrube,5959,,,undat.,89.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,2.00000,86.53490,7.04644,0.75177,4493814.397259455200000,5736755.976299999300000
4491586.8113493416,5738318.52855,,Pfostengrube,694,10154,50000,Siedlung,Pfostengrube,5960,,,undat.,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,2.00000,71.25533,1.92359,0.72958,4491586.811349341600000,5738318.528549999900000
4494844.1569623519,5735326.8669,TS14,Pfostengrube,748,10186,280000,Siedlung,Pfostengrube,5961,,,undat.,101.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,98,3.00000,91.99593,4.64667,0.12490,4494844.156962351900000,5735326.866899999800000
4493114.7259392049,5737554.406699999,,Graben,448,10057,110000,unklar,Graben,5962,,,undat.,98.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,95,2.00000,76.86327,1.27250,0.48456,4493114.725939204900000,5737554.406699999200000
4491508.0160355791,5738361.2642,,Pfostengrube,793,10228,50000,Siedlung,Pfostengrube,5963,,,undat.,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.29769,1.20202,0.56665,4491508.016035579100000,5738361.264200000100000
4491560.4358939622,5738324.3454,,Pfostengrube,763,10192,50000,Siedlung,Pfostengrube,5964,,,undat.,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,3.00000,71.20340,1.91483,0.74302,4491560.435893962200000,5738324.345400000900000
4491638.1077556796,5738292.913350001,,Pfostengrube,766,10196,50000,Siedlung,Pfostengrube,5965,,,undat.,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,2.00000,71.65146,2.19058,0.67622,4491638.107755679600000,5738292.913350001000000
4494874.6228076089,5735332.55245,TS14,Pfostengrube,769,10199,280000,Siedlung,Pfostengrube,5966,,,undat.,101.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,99,3.00000,92.08958,4.71333,0.14599,4494874.622807608900000,5735332.552450000300000
4491511.6808045451,5738362.1827,,Pfostengrube,789,10223,50000,Siedlung,Pfostengrube,5967,,,undat.,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.29769,1.20202,0.56665,4491511.680804545100000,5738362.182700000700000
4491512.0765750762,5738363.877,,Pfostengrube,790,10224,50000,Siedlung,Pfostengrube,5968,,,undat.,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.29769,1.20202,0.56665,4491512.076575076200000,5738363.877000000300000
4491505.5818208978,5738365.4065500023,,Pfostengrube,792,10227,50000,Siedlung,Pfostengrube,5969,Saalemündungsgruppe,spaet,Bronzezeit,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.29769,1.20202,0.56665,4491505.581820897800000,5738365.406550002300000
4491540.3716303874,5738330.9901500018,,Pfostengrube,1070,10526,50000,Siedlung,Pfostengrube,5970,,,undat.,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,4.00000,71.06799,1.82857,0.77953,4491540.371630387400000,5738330.990150001800000
4493942.701424228,5736621.4162999988,,Hocker,460,10060,180000,Graeberfeld,Hocker,5971,Baalberge,mittel,Neolithikum,98.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,3.00000,87.82751,7.31607,0.24867,4493942.701424228000000,5736621.416299998800000
4493119.1932807881,5737556.5176499989,,Herdstelle,459,10060,110000,Siedlung,Herdstelle,5972,,,undat.,98.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,96,3.00000,76.70197,1.19163,0.48456,4493119.193280788100000,5737556.517649998900000
4491526.8792651752,5738337.7125500012,,Pfostengrube,1071,10527,50000,Siedlung,Pfostengrube,5973,,,undat.,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.87856,1.67501,0.77953,4491526.879265175200000,5738337.712550001200000
4494953.1987880673,5734906.62535,,Pfostengrube,1317,20040,290000,Siedlung,Pfostengrube,5974,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,99,6.00000,91.57018,3.57376,0.29434,4494953.198788067300000,5734906.625350000300000
4491734.2402636446,5738248.5968000013,,Pfostengrube,1300,20024,50000,Siedlung,Pfostengrube,5975,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,2.00000,72.28272,2.62456,0.65956,4491734.240263644600000,5738248.596800001300000
4494247.2184530012,5736272.2862,,Grube,463,10061,200000,Siedlung,Grube,5976,,,undat.,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Pseudogley-Tschernosem,5.00000,97,5.00000,87.93026,5.55311,0.55255,4494247.218453001200000,5736272.286200000000000
4493943.0643004812,5736623.1009,,Hocker,464,10061,180000,Graeberfeld,Hocker,5977,,,undat.,98.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,3.00000,87.82751,7.31607,0.24867,4493943.064300481200000,5736623.100900000000000
4494239.4816422407,5736263.8665499995,,Pfostengrube,462,10060,200000,Siedlung,Pfostengrube,5979,,,undat.,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Pseudogley-Tschernosem,5.00000,97,4.00000,87.83012,5.34129,0.37024,4494239.481642240700000,5736263.866549999500000
4493993.0506912135,5736536.333349999,,Grube,566,10104,180000,Siedlung,Grube,5980,,,undat.,98.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,1.00000,88.00392,6.81113,0.01601,4493993.050691213500000,5736536.333349999000000
4491448.9476591572,5738369.93255,,Pfostengrube,1174,11077,50000,Siedlung,Pfostengrube,6011,,,undat.,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,69.74017,0.64936,0.44481,4491448.947659157200000,5738369.932550000000000
4491485.6262442768,5738318.133200001,,Pfostengrube,1188,11114,50000,Siedlung,Pfostengrube,6012,,,undat.,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.27464,1.06968,0.76327,4491485.626244276800000,5738318.133200001000000
4491594.534208199,5738309.2977500018,,Materialentnahmegrube,468,10062,50000,Siedlung,Materialentnahmegrube,5981,Saalemündungsgruppe,spaet,Bronzezeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,2.00000,71.31187,1.95996,0.72958,4491594.534208199000000,5738309.297750001800000
4491469.2544447221,5738374.7363,,Pfostengrube,1047,10498,50000,Siedlung,Pfostengrube,5982,,,undat.,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,69.87918,0.79395,0.46740,4491469.254444722100000,5738374.736300000000000
4491467.2467871252,5738373.55635,,Pfostengrube,1053,10507,50000,Siedlung,Pfostengrube,5983,,,undat.,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,69.87918,0.79395,0.46740,4491467.246787125200000,5738373.556350000200000
4491462.8709746497,5738380.82835,,Pfostengrube,1054,10508,50000,Siedlung,Pfostengrube,5984,,,undat.,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,69.77648,0.71734,0.37559,4491462.870974649700000,5738380.828350000100000
4491457.7026307024,5738381.1368000023,,Pfostengrube,1055,10509,50000,Siedlung,Pfostengrube,5985,,,undat.,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,69.77648,0.71734,0.33606,4491457.702630702400000,5738381.136800002300000
4491540.228774135,5738326.72425,,Pfostengrube,1069,10525,50000,Siedlung,Pfostengrube,5986,,,undat.,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,4.00000,71.06799,1.82857,0.77953,4491540.228774135000000,5738326.724250000000000
4491455.7019911539,5738382.1955000013,,Pfostengrube,1057,10511,50000,Siedlung,Pfostengrube,5987,,,undat.,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,69.77648,0.71734,0.33606,4491455.701991153900000,5738382.195500001300000
4494247.7660516985,5736272.0467,,Pfostengrube,469,10062,200000,Siedlung,Pfostengrube,5988,,,undat.,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Pseudogley-Tschernosem,5.00000,97,5.00000,87.93026,5.55311,0.55255,4494247.766051698500000,5736272.046699999800000
4493849.5752932811,5736709.5482,,Grube,658,10136,180000,unklar,Schlitzgrube,5989,,,undat.,89.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,2.00000,87.26428,7.40386,0.63386,4493849.575293281100000,5736709.548200000100000
4493930.3990555899,5736641.5896499995,,Grube,470,10063,180000,Siedlung,Grube,5990,,,undat.,89.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,3.00000,87.61743,7.28354,0.31888,4493930.399055589900000,5736641.589649999500000
4493097.6867628507,5737550.3652,,Pfostengrube,472,10063,110000,Siedlung,Pfostengrube,5991,,,undat.,98.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,95,2.00000,76.86327,1.27250,0.45295,4493097.686762850700000,5737550.365199999900000
4491554.4616664676,5738338.621100001,,Abfallgrube,597,10114,50000,Siedlung,Abfallgrube,5994,Saalemündungsgruppe,spaet,Bronzezeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,3.00000,71.12435,1.89407,0.77953,4491554.461666467600000,5738338.621100001000000
4493913.6442279145,5736660.4540499998,,Grube,477,10065,180000,Siedlung,Grube,5995,,,undat.,89.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,1.00000,87.57417,7.38329,0.39642,4493913.644227914500000,5736660.454049999800000
4491484.2238416858,5738321.33145,,Pfostengrube,1189,11116,50000,Siedlung,Pfostengrube,6013,,,undat.,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.12740,0.93179,0.76327,4491484.223841685800000,5738321.331449999500000
4494916.1114880536,5735306.1437,,Pfostengrube,1190,11117,280000,Siedlung,Pfostengrube,6014,,,undat.,101.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,99,2.00000,92.30260,4.89235,0.16234,4494916.111488053600000,5735306.143699999900000
4491478.9898000509,5738323.7681499999,,Pfostengrube,1191,11117,50000,Siedlung,Pfostengrube,6015,,,undat.,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.12740,0.93179,0.72776,4491478.989800050900000,5738323.768149999900000
4494839.5316366646,5735349.744,TS14,sonstiger Befund,508,10073,280000,unklar,sonstiger Befund,5996,,,undat.,101.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,98,3.00000,91.96820,4.61765,0.05364,4494839.531636664600000,5735349.743999999000000
4491510.1421440886,5738350.6723000016,,Pfostengrube,1083,10540,50000,Siedlung,Pfostengrube,5997,,,undat.,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.40410,1.25595,0.67492,4491510.142144088600000,5738350.672300001600000
4491460.5213988535,5738377.8385499995,,Pfostengrube,1092,10551,50000,Siedlung,Pfostengrube,5998,,,undat.,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,69.77648,0.71734,0.46740,4491460.521398853500000,5738377.838549999500000
4493882.337226362,5736684.8357,,,492,10069,180000,unklar,Schlitzgrube,5999,,,undat.,89.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,3.00000,87.39610,7.42004,0.48477,4493882.337226362000000,5736684.835699999700000
4491496.2814290086,5738340.099750001,,Pfostengrube,1152,11051,50000,Siedlung,Pfostengrube,6000,,,Eisenzeit,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.42382,1.25221,0.62349,4491496.281429008600000,5738340.099750001000000
4491496.2814290086,5738340.099750001,,Pfostengrube,1152,11051,50000,Siedlung,Pfostengrube,6000,,spaet,Bronzezeit,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.42382,1.25221,0.62349,4491496.281429008600000,5738340.099750001000000
4491496.4659398142,5738340.2164000012,,Pfostengrube,1153,11052,50000,Siedlung,Pfostengrube,6001,,,Eisenzeit,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.42382,1.25221,0.62349,4491496.465939814200000,5738340.216400001200000
4491496.4659398142,5738340.2164000012,,Pfostengrube,1153,11052,50000,Siedlung,Pfostengrube,6001,,spaet,Bronzezeit,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.42382,1.25221,0.62349,4491496.465939814200000,5738340.216400001200000
4491504.9587244429,5738334.5197,,Pfostengrube,1142,11041,50000,Siedlung,Pfostengrube,6003,,,undat.,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.43337,1.23962,0.78533,4491504.958724442900000,5738334.519699999100000
4491502.5165802687,5738334.1548500024,,Pfostengrube,1143,11042,50000,Siedlung,Pfostengrube,6004,,,undat.,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.43337,1.23962,0.78533,4491502.516580268700000,5738334.154850002400000
4493067.3709637271,5737583.7291,,Grube,496,10070,110000,Siedlung,Grube,6005,Aunjetitz,frueh,Bronzezeit,98.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,95,3.00000,76.14982,0.89259,0.52780,4493067.370963727100000,5737583.729100000100000
4491502.1125322934,5738334.94015,,Pfostengrube,1144,11043,50000,Siedlung,Pfostengrube,6006,,,undat.,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.43337,1.23962,0.78533,4491502.112532293400000,5738334.940150000200000
4491501.6519939182,5738334.9096500017,,Pfostengrube,1145,11044,50000,Siedlung,Pfostengrube,6007,,,undat.,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.43337,1.23962,0.78533,4491501.651993918200000,5738334.909650001700000
4491501.6347792456,5738335.2190500014,,Pfostengrube,1146,11045,50000,Siedlung,Pfostengrube,6008,,,Eisenzeit,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.42382,1.25221,0.78533,4491501.634779245600000,5738335.219050001400000
4491501.6347792456,5738335.2190500014,,Pfostengrube,1146,11045,50000,Siedlung,Pfostengrube,6008,,spaet,Bronzezeit,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.42382,1.25221,0.78533,4491501.634779245600000,5738335.219050001400000
4491502.3110132823,5738340.7062,,Pfostengrube,1147,11046,50000,Siedlung,Pfostengrube,6009,,,undat.,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.42382,1.25221,0.67492,4491502.311013282300000,5738340.706200000800000
4494836.0377877876,5735257.5251,,Pfostengrube,1201,11124,280000,Siedlung,Pfostengrube,6016,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,98,3.00000,92.65010,5.27937,0.16855,4494836.037787787600000,5735257.525100000200000
4491499.6922561852,5738314.6972,,Pfostengrube,1224,11166,50000,Siedlung,Pfostengrube,6017,,,undat.,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.43153,1.19624,0.76327,4491499.692256185200000,5738314.697200000300000
4495021.6952055329,5735306.922099999,TS14,Pfostengrube,1257,12014,280000,Siedlung,Pfostengrube,6018,,,undat.,101.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,99,1.00000,91.87811,4.47786,0.17182,4495021.695205532900000,5735306.922099999200000
4494029.2014901247,5736527.9025499988,,Grube,392,10040,180000,Siedlung,Grube,6019,,,undat.,98.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,1.00000,87.87041,6.75966,0.01015,4494029.201490124700000,5736527.902549998800000
4491513.0390455574,5738333.3272980014,selbstgezeichnet,Pfostenbau,3608,11111,50000,Siedlung,Pfostenbau,6021,,frueh,Eisenzeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.43337,1.23962,0.78533,4491513.039045557400000,5738333.327298002300000
4491513.0390455574,5738333.3272980014,selbstgezeichnet,Pfostenbau,3608,11111,50000,Siedlung,Pfostenbau,6021,,spaet,Bronzezeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.43337,1.23962,0.78533,4491513.039045557400000,5738333.327298002300000
4491749.9930071654,5738237.0327500012,,Pfostengrube,1295,20020,50000,Siedlung,Pfostengrube,6020,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,2.00000,72.38517,2.68032,0.56971,4491749.993007165400000,5738237.032750001200000
4494958.0069494583,5734865.5501499996,,Pfostengrube,1296,20020,290000,Siedlung,Pfostengrube,6022,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,99,6.00000,91.28032,3.20677,0.51502,4494958.006949458300000,5734865.550149999600000
4491692.418631712,5738258.5146730021,,Pfostengrube,1365,20070,50000,Siedlung,Pfostengrube,6023,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,2.00000,72.09846,2.52448,0.63838,4491692.418631712000000,5738258.514673002100000
4494923.8601813419,5734969.3394999988,,Pfostengrube,1366,20071,290000,Siedlung,Pfostengrube,6024,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,99,7.00000,91.94443,4.09473,0.14132,4494923.860181341900000,5734969.339499997900000
4491703.489675,5738256.81715,,Pfostengrube,1367,20071,50000,Siedlung,Pfostengrube,6025,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,2.00000,72.12570,2.52628,0.65956,4491703.489675000300000,5738256.817150000500000
4491700.6498315865,5738256.7537500011,,Pfostengrube,1371,20073,50000,Siedlung,Pfostengrube,6026,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,2.00000,72.12570,2.52628,0.65956,4491700.649831586500000,5738256.753750002000000
4494921.3419112246,5734975.7973,,Pfostengrube,1386,20081,290000,Siedlung,Pfostengrube,6027,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,99,8.00000,91.97763,4.15874,0.14132,4494921.341911224600000,5734975.797299999700000
4491712.0874102637,5738255.4928294877,,Pfostengrube,1388,20082,50000,Siedlung,Pfostengrube,6028,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,2.00000,72.16747,2.55556,0.65956,4491712.087410263700000,5738255.492829487700000
4491706.0350606497,5738247.3483000016,,Pfostengrube,1390,20083,50000,Siedlung,Pfostengrube,6029,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,2.00000,72.27404,2.64079,0.65956,4491706.035060649700000,5738247.348300001600000
4491697.3947233018,5738261.7068,,Pfostengrube,1392,20085,50000,Siedlung,Pfostengrube,6030,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,2.00000,72.12570,2.52628,0.69997,4491697.394723301800000,5738261.706800000700000
4491710.0569912065,5738253.5539,,Pfostengrube,1394,20086,50000,Siedlung,Pfostengrube,6031,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,2.00000,72.27404,2.64079,0.65956,4491710.056991206500000,5738253.553900000600000
4493069.9530417677,5737602.11675,,Graben,505,10073,110000,unklar,Graben,6032,,,undat.,98.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,95,3.00000,75.85430,0.76152,0.52780,4493069.953041767700000,5737602.116750000000000
4491730.532486219,5738249.76665,,Pfostengrube,1395,20087,50000,Siedlung,Pfostengrube,6033,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,2.00000,72.28272,2.62456,0.65956,4491730.532486219000000,5738249.766650000600000
