"";"geometry_p.key";"befundnummer";"befund_id";"flaeche_id";"befundtyp";"befundart";"epoche";"abschnitt";"kultur";"dgm10doarf";"Hoehe.ueber.tiefenlinie";"neigung";"az";"aepot";"bodenklasse";"bodentyp";"area";"X";"Y"
"2539";602;10116;6098;50000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,12435;1,89407;0,71293;99;5;"Schwarzerden";"Tschernosem";1,576;4491552,588;5738342,123
"2540";573;10106;6084;50000;"Materialentnahmegrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,19389;1,92685;0,74302;99;5;"Schwarzerden";"Tschernosem";2,961;4491564,974;5738328,088
"2541";636;10129;6117;50000;"Materialentnahmegrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,18878;1,90716;0,74302;99;5;"Schwarzerden";"Tschernosem";1,045;4491569,92;5738332,492
"2542";659;10136;6140;50000;"Materialentnahmegrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,21193;1,90919;0,74302;99;5;"Schwarzerden";"Tschernosem";4,375;4491573,074;5738323,978
"2543";681;10148;6166;50000;"Materialentnahmegrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,25533;1,92359;0,72958;99;5;"Schwarzerden";"Tschernosem";2,701;4491585,191;5738322,486
"2544";684;10150;6167;50000;"Abfallgrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,25533;1,92359;0,72958;99;5;"Schwarzerden";"Tschernosem";4,795;4491587,592;5738323,599
"2545";682;10149;6168;50000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,25533;1,92359;0,72958;99;5;"Schwarzerden";"Tschernosem";0,49;4491586,207;5738324,748
"2546";706;10158;6175;50000;"Materialentnahmegrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,31187;1,95996;0,72958;99;5;"Schwarzerden";"Tschernosem";0,148;4491585,98;5738311,121
"2547";785;10218;6222;50000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,15753;1,90462;0,77953;99;5;"Schwarzerden";"Tschernosem";1,281;4491554,798;5738332,443
"2548";775;10205;6244;50000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,05109;1,83466;0,71293;99;5;"Schwarzerden";"Tschernosem";1,219;4491536,707;5738341,108
"2549";786;10220;6245;50000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,15753;1,90462;0,77953;99;5;"Schwarzerden";"Tschernosem";1,34;4491551,727;5738329,362
"2550";787;10221;6246;50000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,15753;1,90462;0,77953;99;5;"Schwarzerden";"Tschernosem";1,357;4491549,138;5738332,305
"2551";777;10208;6252;50000;"Abfallgrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";70,87856;1,67501;0,71293;99;4;"Schwarzerden";"Gley-Tschernosem";4,055;4491528,627;5738340,682
"2552";778;10209;6254;50000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";70,87856;1,67501;0,71293;99;4;"Schwarzerden";"Gley-Tschernosem";1,229;4491528,735;5738342,431
"2553";782;10213;6266;50000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,12435;1,89407;0,71293;99;5;"Schwarzerden";"Tschernosem";1,189;4491545,821;5738341,638
"2554";2831;100762;7364;100000;"Pfostengrube";"Siedlung";"undat.";NA;NA;72,02083;0,67867;0,17003;99;5;"Schwarzerden";"Tschernosem";0,076;4492506,994;5737958,946
"2555";783;10214;6269;50000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,05109;1,83466;0,71293;99;5;"Schwarzerden";"Tschernosem";0,496;4491542,523;5738340,845
"2556";349;10026;6274;200000;"Pfostengrube";"Siedlung";"undat.";NA;NA;88,23589;5,75187;0,62384;99;5;"Schwarzerden";"Pseudogley-Tschernosem";0,074;4494285,164;5736229,066
"2557";353;10027;6275;50000;"Pfostengrube";"Siedlung";"undat.";NA;NA;71,65146;2,19058;0,67622;99;5;"Schwarzerden";"Tschernosem";0,049;4491636,529;5738293,783
"2558";356;10028;6277;200000;"Pfostengrube";"Siedlung";"undat.";NA;NA;87,85791;5,25379;0,47081;99;5;"Schwarzerden";"Pseudogley-Tschernosem";0,031;4494248,384;5736238,328
"2559";817;10258;6282;50000;"Abfallgrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,02768;1,83543;0,71293;99;4;"Schwarzerden";"Gley-Tschernosem";1,361;4491535,588;5738348,346
"2560";816;10256;6285;50000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,02768;1,83543;0,71293;99;4;"Schwarzerden";"Gley-Tschernosem";0,242;4491537,758;5738350,554
"2561";820;10261;6293;50000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";70,86156;1,68249;0,71293;99;4;"Schwarzerden";"Gley-Tschernosem";0,469;4491534,615;5738352,268
"2562";821;10262;6294;50000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";70,86156;1,68249;0,71293;99;4;"Schwarzerden";"Gley-Tschernosem";0,264;4491533,258;5738353,149
"2563";2622;100313;6297;100000;"Pfostengrube";"Siedlung";"undat.";NA;NA;72,1143;0,83898;0,17003;99;5;"Schwarzerden";"Tschernosem";0,086;4492512,005;5737969,572
"2564";371;10033;6300;200000;"Pfostengrube";"Siedlung";"undat.";NA;NA;87,93379;5,16878;0,53452;99;5;"Schwarzerden";"Pseudogley-Tschernosem";0,039;4494275,565;5736209,462
"2565";2623;100314;6301;100000;"Pfostengrube";"Siedlung";"undat.";NA;NA;72,1143;0,83898;0,17003;99;5;"Schwarzerden";"Tschernosem";0,102;4492508,63;5737972,991
"2566";414;10046;6306;200000;"Pfostengrube";"Siedlung";"undat.";NA;NA;87,9502;5,25864;0,62384;99;5;"Schwarzerden";"Pseudogley-Tschernosem";0,047;4494281,841;5736222,823
"2567";833;10274;6307;50000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";70,86156;1,68249;0,71293;99;4;"Schwarzerden";"Gley-Tschernosem";0,742;4491528,744;5738346,633
"2568";419;10047;6309;200000;"Pfostengrube";"Siedlung";"undat.";NA;NA;87,9502;5,25864;0,56463;99;5;"Schwarzerden";"Pseudogley-Tschernosem";0,053;4494278,95;5736221,142
"2569";451;10057;6312;200000;"Pfostengrube";"Siedlung";"undat.";NA;NA;87,98727;5,56704;0,6064;99;5;"Schwarzerden";"Pseudogley-Tschernosem";0,045;4494260,911;5736258,197
"2570";454;10058;6313;200000;"Pfostengrube";"Siedlung";"undat.";NA;NA;87,98727;5,56704;0,6064;99;5;"Schwarzerden";"Pseudogley-Tschernosem";0,08;4494262,277;5736258,239
"2571";2678;100375;6314;100000;"Pfostengrube";"Siedlung";"undat.";NA;NA;72,1552;1,11108;0,22402;99;5;"Schwarzerden";"Tschernosem";0,053;4492463,329;5737995,211
"2572";457;10059;6320;200000;"Pfostengrube";"Siedlung";"undat.";NA;NA;87,98727;5,56704;0,6064;99;5;"Schwarzerden";"Pseudogley-Tschernosem";0,076;4494261,781;5736258,599
"2573";473;10063;6322;200000;"Pfostengrube";"Siedlung";"undat.";NA;NA;87,83012;5,34129;0,55255;99;5;"Schwarzerden";"Pseudogley-Tschernosem";0,07;4494243,399;5736263,75
"2574";839;10282;6324;50000;"Abfallgrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";70,87856;1,67501;0,71293;99;4;"Schwarzerden";"Gley-Tschernosem";45,889;4491532,507;5738344,945
"2575";532;10084;6341;50000;"Pfostengrube";"Siedlung";"undat.";NA;NA;71,61777;2,17036;0,67622;99;5;"Schwarzerden";"Tschernosem";0,33;4491625,705;5738290,299
"2576";861;10304;6342;50000;"Abfallgrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,35764;1,98557;0,72179;99;5;"Schwarzerden";"Tschernosem";2,33;4491604,091;5738301
"2577";860;10303;6343;50000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,35764;1,98557;0,72179;99;5;"Schwarzerden";"Tschernosem";0,457;4491603,122;5738301,439
"2578";551;10097;6344;50000;"Pfostengrube";"Siedlung";"undat.";NA;NA;71,61777;2,17036;0,67622;99;5;"Schwarzerden";"Tschernosem";0,049;4491625,766;5738288,813
"2579";561;10102;6346;50000;"Pfostengrube";"Siedlung";"undat.";NA;NA;71,53519;2,10143;0,67622;99;5;"Schwarzerden";"Tschernosem";0,033;4491622,978;5738289,255
"2580";631;10127;6350;50000;"Pfostengrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,18878;1,90716;0,74302;99;5;"Schwarzerden";"Tschernosem";0,092;4491568,203;5738330,036
"2581";794;10229;6352;50000;"Pfostengrube";"Siedlung";"undat.";NA;NA;70,29769;1,20202;0,56665;99;4;"Schwarzerden";"Gley-Tschernosem";0,518;4491509,331;5738361,641
"2582";795;10230;6353;50000;"Pfostengrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";70,29769;1,20202;0,56665;99;4;"Schwarzerden";"Gley-Tschernosem";0,129;4491514,641;5738364,054
"2583";867;10310;6354;50000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,35764;1,98557;0,72179;99;5;"Schwarzerden";"Tschernosem";1,199;4491602,133;5738300,49
"2584";870;10313;6355;50000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,42427;2,03206;0,66537;99;5;"Schwarzerden";"Tschernosem";1,33;4491599,832;5738292,607
"2585";875;10318;6364;50000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,35764;1,98557;0,72958;99;5;"Schwarzerden";"Tschernosem";4,623;4491594,305;5738303,303
"2586";878;10321;6365;50000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,35764;1,98557;0,66537;99;5;"Schwarzerden";"Tschernosem";2,199;4491594,352;5738295,09
"2587";829;10270;6379;50000;"Pfostengrube";"Siedlung";"undat.";NA;NA;70,86156;1,68249;0,71293;99;4;"Schwarzerden";"Gley-Tschernosem";0,092;4491534,979;5738349,163
"2588";826;10267;6380;50000;"Pfostengrube";"Siedlung";"undat.";NA;NA;70,62794;1,51582;0,71293;99;4;"Schwarzerden";"Gley-Tschernosem";0,168;4491521,616;5738359,42
"2589";837;10280;6381;50000;"Pfostengrube";"Siedlung";"undat.";NA;NA;70,62794;1,51582;0,71293;99;4;"Schwarzerden";"Gley-Tschernosem";0,051;4491521,229;5738357,422
"2590";859;10302;6383;50000;"Pfostengrube";"Siedlung";"undat.";NA;NA;71,49584;2,07586;0,66687;99;5;"Schwarzerden";"Tschernosem";0,063;4491611,505;5738291,099
"2591";955;10402;6384;50000;"Pfostengrube";"Siedlung";"undat.";NA;NA;71,59035;2,1359;0,69277;99;5;"Schwarzerden";"Tschernosem";0,059;4491646,191;5738299,419
"2592";896;10339;6388;50000;"Ofen";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,28889;1,95123;0,74302;99;5;"Schwarzerden";"Tschernosem";0,645;4491575,728;5738313,449
"2593";897;10340;6389;50000;"Ofen";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,24038;1,91683;0,74302;99;5;"Schwarzerden";"Tschernosem";3,893;4491574,511;5738312,767
"2594";894;10337;6391;50000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,28889;1,95123;0,74302;99;5;"Schwarzerden";"Tschernosem";0,813;4491579,624;5738306,809
"2595";2819;100749;6393;100000;"Pfostengrube";"Siedlung";"undat.";NA;NA;72,02112;0,83176;0,25672;99;5;"Schwarzerden";"Tschernosem";0,041;4492444,495;5737980,409
"2596";2820;100750;6394;100000;"Pfostengrube";"Siedlung";"undat.";NA;NA;71,99812;0,80135;0,25672;99;5;"Schwarzerden";"Tschernosem";0,033;4492445,171;5737980,714
"2597";2821;100751;6395;100000;"Pfostengrube";"Siedlung";"undat.";NA;NA;71,99812;0,80135;0,25672;99;5;"Schwarzerden";"Tschernosem";0,041;4492447,149;5737981,554
"2598";2822;100752;6396;100000;"Pfostengrube";"Siedlung";"undat.";NA;NA;71,99812;0,80135;0,25672;99;5;"Schwarzerden";"Tschernosem";0,035;4492446,503;5737983,613
"2599";906;10349;6400;50000;"Abfallgrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,23801;1,92837;0,74302;99;5;"Schwarzerden";"Tschernosem";1,598;4491563,914;5738313,734
"2600";902;10345;6401;50000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,21193;1,90919;0,74302;99;5;"Schwarzerden";"Tschernosem";1,395;4491569,739;5738316,24
"2601";956;10403;6405;50000;"Pfostengrube";"Siedlung";"undat.";NA;NA;71,59035;2,1359;0,71011;99;5;"Schwarzerden";"Tschernosem";0,047;4491648,717;5738300,669
"2602";957;10404;6406;50000;"Pfostengrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,59035;2,1359;0,71011;99;5;"Schwarzerden";"Tschernosem";0,043;4491649,671;5738301,221
"2603";905;10348;6408;50000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,21193;1,90919;0,74302;99;5;"Schwarzerden";"Tschernosem";1,658;4491566,373;5738316,391
"2604";913;10356;6411;50000;"Abfallgrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,24038;1,91683;0,74302;99;5;"Schwarzerden";"Tschernosem";2,887;4491569,312;5738308,593
"2605";911;10354;6412;50000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,24038;1,91683;0,74302;99;5;"Schwarzerden";"Tschernosem";2,51;4491571,378;5738307,592
"2606";921;10364;6419;50000;"Abfallgrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,23801;1,92837;0,77953;99;5;"Schwarzerden";"Tschernosem";1,918;4491556,331;5738312,788
"2607";922;10365;6420;50000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,23801;1,92837;0,77953;99;5;"Schwarzerden";"Tschernosem";0,965;4491556,424;5738313,883
"2608";930;10373;6421;50000;"Grube";"Siedlung";"Eisenzeit";NA;NA;71,2034;1,91483;0,77953;99;5;"Schwarzerden";"Tschernosem";1,35;4491559,034;5738323,6
"2609";3250;484074;6434;480000;"Pfostengrube";"Siedlung";"undat.";NA;NA;86,61367;0,06516;0,23644;99;5;"Schwarzerden";"Tschernosem";0,113;4499788,15;5733182,355
"2610";3251;484075;6435;480000;"Pfostengrube";"Siedlung";"undat.";NA;NA;86,61367;0,06516;0,28894;99;5;"Schwarzerden";"Tschernosem";0,113;4499789,107;5733175,566
"2611";946;10389;6441;50000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,31187;1,95996;0,72958;99;5;"Schwarzerden";"Tschernosem";1,352;4491585,695;5738306,756
"2612";3327;484169;6455;480000;"Pfostengrube";"Siedlung";"undat.";NA;NA;86,50668;0,05936;0,20294;99;5;"Schwarzerden";"Tschernosem";9,475;4499794,534;5733212,618
"2613";963;10410;6466;50000;"Herdstelle";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,18306;1,90829;0,77953;99;5;"Schwarzerden";"Tschernosem";2,064;4491546,915;5738317,959
"2614";959;10406;6467;50000;"sonstiger Siedlungsbefund";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,06799;1,82857;0,77953;99;5;"Schwarzerden";"Tschernosem";0,213;4491536,997;5738330,561
"2615";623;10123;6473;50000;"Pfostengrube";"Siedlung";"undat.";NA;NA;71,53519;2,10143;0,67622;99;5;"Schwarzerden";"Tschernosem";0,053;4491622,77;5738288,915
"2616";961;10408;6475;50000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,18306;1,90829;0,77953;99;5;"Schwarzerden";"Tschernosem";0,902;4491553,398;5738319,719
"2617";970;10417;6477;50000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,07763;1,81614;0,77953;99;5;"Schwarzerden";"Tschernosem";0,436;4491543,889;5738324,46
"2618";1034;10484;6486;50000;"Pfostengrube";"Siedlung";"undat.";NA;NA;70,42382;1,25221;0,78533;99;4;"Schwarzerden";"Gley-Tschernosem";0,102;4491514,871;5738337,497
"2619";976;10423;6492;50000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,18306;1,90829;0,77953;99;5;"Schwarzerden";"Tschernosem";0,537;4491548,149;5738317,152
"2620";977;10424;6494;50000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,18306;1,90829;0,77953;99;5;"Schwarzerden";"Tschernosem";0,617;4491545,401;5738317,748
"2621";988;10435;6508;50000;"Ofen";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";70,87856;1,67501;0,77953;99;5;"Schwarzerden";"Tschernosem";1,098;4491534,665;5738335,056
"2622";1110;11008;6512;50000;"Pfostengrube";"Siedlung";"undat.";NA;NA;70,73691;1,5221;0,78533;99;4;"Schwarzerden";"Gley-Tschernosem";0,092;4491518,112;5738329,039
"2623";990;10437;6514;50000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";70,87856;1,67501;0,77953;99;5;"Schwarzerden";"Tschernosem";1,445;4491528,278;5738335,104
"2624";998;10446;6522;50000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";70,73454;1,54279;0,77953;99;4;"Schwarzerden";"Gley-Tschernosem";1,332;4491522,685;5738339,812
"2625";1007;10455;6532;50000;"Abfallgrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";70,7182;1,55091;0,67492;99;4;"Schwarzerden";"Gley-Tschernosem";2,799;4491516,363;5738346,686
"2626";1006;10454;6533;50000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";70,7182;1,55091;0,67492;99;4;"Schwarzerden";"Gley-Tschernosem";1,016;4491518,296;5738346,011
"2627";1052;10505;6569;50000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";70,89474;1,66806;0,77953;99;5;"Schwarzerden";"Tschernosem";1,977;4491532,636;5738330,241
"2628";1072;10528;6592;50000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";70,73454;1,54279;0,78533;99;4;"Schwarzerden";"Gley-Tschernosem";0,889;4491518,813;5738336,142
"2629";841;10284;6624;50000;"Pfostengrube";"Siedlung";"undat.";NA;NA;71,61777;2,17036;0,67622;99;5;"Schwarzerden";"Tschernosem";0,047;4491634,235;5738288,358
"2630";1103;11003;6635;50000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";70,73691;1,5221;0,77953;99;5;"Schwarzerden";"Tschernosem";1,223;4491521,535;5738327,11
"2631";3070;461018;6639;460000;"Grube";"Siedlung";"undat.";NA;NA;88,02913;0,90233;0,32054;99;5;"Schwarzerden";"Tschernosem";0,418;4499406,058;5733249,853
"2632";3396;485041;6643;480000;"Materialentnahmegrube";"Siedlung";"undat.";NA;NA;86,26062;0;0,17327;99;5;"Schwarzerden";"Tschernosem";5,182;4499795,631;5733241,865
"2633";3412;486012;6647;480000;"Materialentnahmegrube";"Siedlung";"undat.";NA;NA;86,35751;0,15023;0,25383;99;5;"Schwarzerden";"Tschernosem";58,848;4499851,835;5733227,478
"2634";3419;486019;6649;480000;"Materialentnahmegrube";"Siedlung";"undat.";NA;NA;86,42767;0,17469;0,32027;99;5;"Schwarzerden";"Tschernosem";58,848;4499852,899;5733219,624
"2635";3421;486021;6654;480000;"Materialentnahmegrube";"Siedlung";"undat.";NA;NA;86,42767;0,17469;0,25383;99;5;"Schwarzerden";"Tschernosem";58,848;4499848,234;5733221,005
"2636";507;10073;6656;50000;"Materialentnahmegrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,31187;1,95996;0,72958;99;5;"Schwarzerden";"Tschernosem";0,377;4491587,22;5738310,555
"2637";3071;461019;6658;460000;"Grube";"Siedlung";"undat.";NA;NA;88,11465;0,95963;0,32054;99;5;"Schwarzerden";"Tschernosem";0,859;4499407,843;5733244,517
"2638";3072;461020;6660;460000;"Grube";"Siedlung";"undat.";NA;NA;88,11465;0,95963;0,32054;99;5;"Schwarzerden";"Tschernosem";1,229;4499413,147;5733241,805
"2639";461;10060;6661;50000;"Materialentnahmegrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,31187;1,95996;0,72958;99;5;"Schwarzerden";"Tschernosem";2,371;4491595,702;5738309,968
"2640";1614;25113;6667;240000;"Pfostengrube";"Siedlung";"undat.";NA;NA;90,32996;4,063;0,2919;99;5;"Schwarzerden";"Tschernosem";0,15;4494604,396;5735815,06
"2641";511;10074;6669;50000;"Materialentnahmegrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,31187;1,95996;0,72958;99;5;"Schwarzerden";"Tschernosem";0,453;4491588,248;5738310,176
"2642";554;10098;6670;50000;"Materialentnahmegrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,61777;2,17036;0,67622;99;5;"Schwarzerden";"Tschernosem";2,234;4491626,828;5738287,997
"2643";564;10103;6672;50000;"Materialentnahmegrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,18878;1,90716;0,74302;99;5;"Schwarzerden";"Tschernosem";0,707;4491568,662;5738332,422
"2644";570;10105;6673;50000;"Materialentnahmegrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,18878;1,90716;0,74302;99;5;"Schwarzerden";"Tschernosem";3,984;4491565,007;5738330,154
"2645";589;10111;6680;50000;"Materialentnahmegrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,19389;1,92685;0,77953;99;5;"Schwarzerden";"Tschernosem";2,695;4491558,84;5738333,451
"2646";677;10146;6681;50000;"Materialentnahmegrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,25139;1,93421;0,74302;99;5;"Schwarzerden";"Tschernosem";3,436;4491579,223;5738320,478
"2647";679;10147;6682;50000;"Materialentnahmegrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,25139;1,93421;0,72958;99;5;"Schwarzerden";"Tschernosem";3,021;4491583,882;5738319,897
"2648";815;10255;6694;50000;"Materialentnahmegrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";70,86156;1,68249;0,71293;99;4;"Schwarzerden";"Gley-Tschernosem";1,605;4491529,649;5738350,944
"2649";830;10271;6697;50000;"Materialentnahmegrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";70,86156;1,68249;0,71293;99;4;"Schwarzerden";"Gley-Tschernosem";1,635;4491531,446;5738352,29
"2650";907;10350;6698;50000;"Pfostengrube";"Siedlung";"undat.";NA;NA;71,24038;1,91683;0,74302;99;5;"Schwarzerden";"Tschernosem";0,176;4491571,805;5738313,139
"2651";843;10286;6699;50000;"Materialentnahmegrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,73018;2,26286;0,67622;99;5;"Schwarzerden";"Tschernosem";11,891;4491630,562;5738283,423
"2652";369;10033;6702;50000;"Materialentnahmegrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,45153;2,03756;0,66687;99;5;"Schwarzerden";"Tschernosem";6,199;4491617,638;5738297,168
"2653";923;10366;6703;50000;"Abfallgrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,2034;1,91483;0,77953;99;5;"Schwarzerden";"Tschernosem";2,738;4491555,793;5738316,077
"2654";3076;461030;6707;460000;"Grube";"Siedlung";"undat.";NA;NA;88,03818;0,90504;0,3362;99;5;"Schwarzerden";"Tschernosem";0,877;4499422,994;5733235,565
"2655";3423;486023;6709;480000;"Materialentnahmegrube";"Siedlung";"undat.";NA;NA;86,42767;0,17469;0,32027;99;5;"Schwarzerden";"Tschernosem";58,848;4499850,892;5733215,855
"2656";927;10370;6710;50000;"Abfallgrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,2034;1,91483;0,77953;99;5;"Schwarzerden";"Tschernosem";1,848;4491557,998;5738320,019
"2657";3091;483009;6715;480000;"Grube";"Siedlung";"undat.";NA;NA;87,00041;0,42582;0,15988;99;5;"Schwarzerden";"Tschernosem";0,418;4499747,245;5733204,389
"2658";376;10035;6724;50000;"Materialentnahmegrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,41376;2,01366;0,72179;99;5;"Schwarzerden";"Tschernosem";8,896;4491613,499;5738300,545
"2659";428;10050;6733;50000;"Materialentnahmegrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,25533;1,92359;0,72179;99;5;"Schwarzerden";"Tschernosem";1,066;4491604,803;5738316,014
"2660";992;10439;6776;50000;"Pfostengrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";70,87856;1,67501;0,77953;99;4;"Schwarzerden";"Gley-Tschernosem";0,201;4491526,972;5738336,873
"2661";1001;10449;6781;50000;"Pfostengrube";"Siedlung";"undat.";NA;NA;70,73454;1,54279;0,77953;99;4;"Schwarzerden";"Gley-Tschernosem";0,031;4491521,679;5738335,242
"2662";3164;483181;6811;480000;"Grube";"Siedlung";"undat.";NA;NA;87,1861;0,40415;0,19905;99;5;"Schwarzerden";"Tschernosem";0,32;4499714,74;5733166,842
"2663";3380;485025;6818;480000;"Materialentnahmegrube";"Siedlung";"undat.";NA;NA;86,39868;0,03291;0,28902;99;5;"Schwarzerden";"Tschernosem";81,262;4499826,684;5733209,45
"2664";3165;483182;6863;480000;"Grube";"Siedlung";"undat.";NA;NA;87,02608;0,32812;0,19905;99;5;"Schwarzerden";"Tschernosem";0,521;4499709,514;5733179,222
"2665";1593;24107;6886;240000;"Grube";"Siedlung";"undat.";NA;NA;89,98605;5,43427;0,1794;99;5;"Schwarzerden";"Tschernosem";0,285;4494480,852;5735956,123
"2666";3381;485026;6893;480000;"Materialentnahmegrube";"Siedlung";"undat.";NA;NA;86,39868;0,03291;0,28902;99;5;"Schwarzerden";"Tschernosem";81,262;4499829,153;5733210,894
"2667";1601;24131;6894;240000;"Grube";"Siedlung";"Eisenzeit";"aelter";"Hausurnenkultur";90,46357;5,41917;0,337;99;5;"Schwarzerden";"Tschernosem";0,588;4494531,495;5735930,278
"2668";1611;25107;6901;240000;"Grube";"Siedlung";"undat.";NA;NA;90,27649;4,09692;0,35685;99;5;"Schwarzerden";"Tschernosem";1,242;4494583,149;5735814,428
"2669";514;10075;6931;50000;"Materialentnahmegrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,25533;1,92359;0,72958;99;5;"Schwarzerden";"Tschernosem";2,766;4491593,283;5738319,993
"2670";517;10076;6937;50000;"Materialentnahmegrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,25533;1,92359;0,72958;99;5;"Schwarzerden";"Tschernosem";3,748;4491592,163;5738321,269
